latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.00357,10.06234,302.57,0.53,0.42,2024-11-23,0044,N20,VIIRS,n,2,280.02,1.03,N,2
31.39979,10.02274,299.42,0.54,0.42,2024-11-23,0044,N20,VIIRS,n,2,279.51,0.61,N,2
31.6498,9.16899,337.49,0.4,0.44,2024-11-23,0044,N20,VIIRS,n,2,285.45,4.92,N,2
31.64633,9.17447,340.94,0.39,0.44,2024-11-23,1202,N20,VIIRS,n,2,296.75,2.56,D,2
36.77877,10.19762,295.65,0.37,0.58,2024-11-24,0024,N20,VIIRS,n,2,278.26,0.24,N,0
36.15736,10.28133,295.51,0.36,0.57,2024-11-24,0024,N20,VIIRS,n,2,281.49,0.49,N,2
36.34476,9.72891,298.44,0.39,0.59,2024-11-24,0024,N20,VIIRS,n,2,274.01,0.68,N,0
35.7756,9.88869,296.59,0.38,0.58,2024-11-24,0024,N20,VIIRS,n,2,283.22,0.69,N,2
31.65163,9.16807,338.34,0.38,0.59,2024-11-24,0025,N20,VIIRS,n,2,285.86,2.95,N,2
31.00244,10.05929,297.87,0.33,0.55,2024-11-24,0025,N20,VIIRS,n,2,283.19,0.35,N,2
31.65067,9.16697,313.16,0.61,0.71,2024-11-24,0205,N20,VIIRS,n,2,283.36,3.43,N,2
31.65135,9.16785,317.41,0.61,0.71,2024-11-24,0205,N20,VIIRS,n,2,283.39,2.34,N,2
34.31991,8.95334,351.75,0.32,0.54,2024-11-24,1144,N20,VIIRS,n,2,295.32,3.88,D,0
31.65409,9.16386,295.39,0.73,0.76,2024-11-25,0006,N20,VIIRS,n,2,266.07,1.7,N,2
31.6518,9.16517,305.17,0.73,0.76,2024-11-25,0006,N20,VIIRS,n,2,265.96,1.41,N,2
36.90027,9.2335,304.03,0.5,0.49,2024-11-25,0145,N20,VIIRS,n,2,279.64,0.96,N,0
36.90288,9.23607,295.94,0.5,0.49,2024-11-25,0145,N20,VIIRS,n,2,279.57,0.69,N,0
34.34949,10.14796,299.69,0.32,0.55,2024-11-25,0146,N20,VIIRS,n,2,286.46,0.68,N,0
33.87381,9.98947,300.56,0.32,0.55,2024-11-25,0146,N20,VIIRS,n,2,283.92,0.78,N,2
31.40142,10.02023,296.43,0.37,0.58,2024-11-25,0147,N20,VIIRS,n,2,281.88,0.5,N,2
31.00433,10.0597,299.33,0.38,0.59,2024-11-25,0147,N20,VIIRS,n,2,282.38,0.49,N,2
31.65051,9.17086,337.45,0.33,0.55,2024-11-25,0147,N20,VIIRS,n,2,283.21,2.2,N,2
31.64545,9.17181,345.05,0.34,0.56,2024-11-25,1305,N20,VIIRS,n,2,297.16,5.38,D,2
36.59209,10.31958,305.54,0.5,0.41,2024-11-26,0126,N20,VIIRS,n,2,286.37,0.91,N,2
36.77812,10.20193,295.91,0.49,0.4,2024-11-26,0126,N20,VIIRS,n,2,285,0.57,N,2
33.87315,9.98874,298.83,0.54,0.42,2024-11-26,0127,N20,VIIRS,n,2,283.83,1.32,N,2
31.64909,9.16963,331.84,0.53,0.42,2024-11-26,0128,N20,VIIRS,n,2,283.63,4.78,N,2
31.64795,9.1741,335.28,0.55,0.43,2024-11-26,1246,N20,VIIRS,n,2,300.66,6.93,D,2
33.87487,9.99205,301.16,0.39,0.36,2024-11-27,0108,N20,VIIRS,n,2,285.66,0.81,N,2
34.60141,10.58315,311.85,0.39,0.36,2024-11-27,0108,N20,VIIRS,n,2,282.63,0.87,N,0
36.77815,10.20072,302.29,0.38,0.36,2024-11-27,0108,N20,VIIRS,n,2,285.54,0.76,N,2
36.89779,10.28516,296.13,0.38,0.36,2024-11-27,0108,N20,VIIRS,n,2,283.55,0.44,N,0
36.59249,10.3186,298.48,0.38,0.36,2024-11-27,0108,N20,VIIRS,n,2,280.49,0.69,N,2
31.65002,9.17146,335.22,0.38,0.36,2024-11-27,0109,N20,VIIRS,n,2,283.87,4.19,N,2
36.81503,9.79926,334.85,0.42,0.38,2024-11-27,1228,N20,VIIRS,n,2,293.26,3.69,D,0
36.82311,9.80732,346.64,0.42,0.38,2024-11-27,1228,N20,VIIRS,n,2,297.01,11.14,D,0
36.82716,9.81134,335.29,0.42,0.38,2024-11-27,1228,N20,VIIRS,n,2,294.15,8.32,D,0
36.7782,10.20019,297.34,0.51,0.41,2024-11-28,0049,N20,VIIRS,n,2,284.68,0.77,N,2
36.77842,10.19874,296.19,0.51,0.41,2024-11-28,0049,N20,VIIRS,n,2,284.17,0.79,N,2
35.77587,9.89073,296.7,0.51,0.41,2024-11-28,0049,N20,VIIRS,n,2,283.86,0.74,N,2
34.6049,10.58084,295.65,0.47,0.39,2024-11-28,0049,N20,VIIRS,n,2,281.07,0.2,N,0
31.6494,9.1675,308.38,0.5,0.41,2024-11-28,0050,N20,VIIRS,n,2,279.67,2.19,N,2
31.64877,9.17277,319.32,0.5,0.41,2024-11-28,0050,N20,VIIRS,n,2,281.89,2.13,N,2
35.42989,10.0219,325.6,0.41,0.37,2024-11-28,1209,N20,VIIRS,n,2,294.19,1.81,D,0
35.42926,10.0207,325.23,0.41,0.37,2024-11-28,1209,N20,VIIRS,n,2,293.15,1.7,D,0
36.72831,10.1037,298.87,0.61,0.53,2024-11-29,0030,N20,VIIRS,n,2,282.39,1.04,N,0
36.73183,10.10462,299.78,0.61,0.53,2024-11-29,0030,N20,VIIRS,n,2,282.5,1.13,N,0
33.53246,9.68184,324.66,0.6,0.53,2024-11-29,0031,N20,VIIRS,n,2,280.83,3.63,N,0
33.45376,9.27448,302.82,0.63,0.54,2024-11-29,0031,N20,VIIRS,n,2,279.33,1.51,N,0
33.36607,8.54505,338.35,0.35,0.56,2024-11-29,0031,N20,VIIRS,n,2,279.68,2.57,N,2
31.64846,9.16816,333.09,0.61,0.54,2024-11-29,0031,N20,VIIRS,n,2,281.31,4.98,N,2
33.3684,8.54692,319.49,0.62,0.71,2024-11-29,0211,N20,VIIRS,n,2,278.86,2.48,N,2
31.65343,9.16765,328.92,0.74,0.76,2024-11-29,0211,N20,VIIRS,n,2,278.53,4.51,N,2
31.65374,9.16861,330.5,0.74,0.76,2024-11-29,0212,N20,VIIRS,n,2,278.64,3.98,N,2
31.64873,9.17423,341.52,0.58,0.52,2024-11-29,1149,N20,VIIRS,n,2,298.66,5.95,D,2
36.16274,10.28045,295.94,0.55,0.68,2024-11-30,0011,N20,VIIRS,n,2,282.61,2.08,N,0
36.15981,10.28071,298.42,0.55,0.68,2024-11-30,0011,N20,VIIRS,n,2,283.88,1.57,N,2
31.65132,9.16409,319.05,0.59,0.7,2024-11-30,0012,N20,VIIRS,n,2,279.28,2.7,N,2
33.36744,8.53867,296.03,0.66,0.73,2024-11-30,0012,N20,VIIRS,n,2,279.19,2.03,N,0
33.3672,8.54589,315.85,0.66,0.73,2024-11-30,0012,N20,VIIRS,n,2,280.52,2.03,N,2
31.65124,9.16455,313.81,0.59,0.7,2024-11-30,0012,N20,VIIRS,n,2,279.07,3.36,N,2
33.36784,8.54789,352.35,0.34,0.56,2024-11-30,0152,N20,VIIRS,n,2,282.28,3.68,N,2
33.36654,8.54731,349.36,0.33,0.56,2024-11-30,0152,N20,VIIRS,n,2,282.29,3.11,N,2
33.87667,9.99081,300.42,0.39,0.59,2024-11-30,0152,N20,VIIRS,n,2,283.36,0.83,N,2
31.65174,9.17154,327.98,0.4,0.6,2024-11-30,0153,N20,VIIRS,n,2,279.57,1.51,N,2
31.65276,9.16753,300.35,0.4,0.6,2024-11-30,0153,N20,VIIRS,n,2,277.96,1.51,N,2
31.65083,9.17027,340.67,0.4,0.6,2024-11-30,0153,N20,VIIRS,n,2,281.57,3.12,N,2
31.64756,9.17716,341.51,0.55,0.68,2024-11-30,1130,N20,VIIRS,n,2,294.72,5.86,D,2
31.64686,9.17667,342.93,0.55,0.68,2024-11-30,1130,N20,VIIRS,n,2,294.3,4.15,D,2
31.64962,9.17238,347.64,0.42,0.61,2024-11-30,1311,N20,VIIRS,n,2,297.64,3.99,D,2
36.59285,10.31691,300.53,0.39,0.44,2024-12-01,0133,N20,VIIRS,n,2,281.47,0.8,N,2
31.65,9.17046,330.16,0.43,0.46,2024-12-01,0134,N20,VIIRS,n,2,281.72,3.09,N,2
33.36575,8.55079,325.8,0.55,0.43,2024-12-01,0134,N20,VIIRS,n,2,282,2.83,N,2
33.3672,8.54615,326.5,0.55,0.43,2024-12-01,0134,N20,VIIRS,n,2,281.05,3.35,N,2
31.69635,9.20514,296.66,0.43,0.46,2024-12-01,0134,N20,VIIRS,n,2,278.34,0.62,N,0
33.36691,8.54498,299.21,0.55,0.43,2024-12-01,0134,N20,VIIRS,n,2,279.78,2.83,N,2
31.6469,9.17335,342.94,0.44,0.46,2024-12-01,1252,N20,VIIRS,n,2,297.76,6.51,D,2
35.69833,8.35868,331.49,0.45,0.47,2024-12-01,1253,N20,VIIRS,n,2,285.4,5.2,D,0
34.9382,8.53032,298.41,0.38,0.36,2024-12-02,0114,N20,VIIRS,n,2,278.05,0.37,N,0
31.00397,10.06148,296.3,0.43,0.38,2024-12-02,0115,N20,VIIRS,n,2,278.66,0.55,N,2
33.36558,8.54997,325.72,0.39,0.36,2024-12-02,0115,N20,VIIRS,n,2,283.95,4.89,N,2
31.70589,9.24179,306.78,0.41,0.37,2024-12-02,0115,N20,VIIRS,n,2,280.55,0.66,N,2
31.64835,9.17145,333.07,0.4,0.37,2024-12-02,0115,N20,VIIRS,n,2,283.06,3.08,N,2
31.6468,9.17268,341.74,0.41,0.37,2024-12-02,1233,N20,VIIRS,n,2,299.18,4.47,D,2
33.36636,8.54935,310.54,0.47,0.4,2024-12-03,0056,N20,VIIRS,n,2,280.54,1.22,N,2
31.70584,9.24169,313.02,0.43,0.38,2024-12-03,0056,N20,VIIRS,n,2,279.38,1.33,N,2
31.64762,9.17052,327.84,0.43,0.38,2024-12-03,0056,N20,VIIRS,n,2,282.42,3.04,N,2
31.64808,9.17107,345.38,0.43,0.38,2024-12-03,1214,N20,VIIRS,n,2,298.83,3.99,D,2
33.3649,8.54801,307.24,0.56,0.52,2024-12-04,0037,N20,VIIRS,n,2,278.8,1.3,N,2
31.64892,9.16762,319.59,0.5,0.49,2024-12-04,0037,N20,VIIRS,n,2,280.13,3.66,N,2
31.65096,9.16991,328.43,0.5,0.49,2024-12-04,0037,N20,VIIRS,n,2,281.01,3.72,N,2
36.59234,10.31725,298.37,0.47,0.48,2024-12-06,0139,N20,VIIRS,n,2,281.95,0.9,N,2
31.64952,9.17268,317.64,0.52,0.5,2024-12-06,0140,N20,VIIRS,n,2,279.49,1.82,N,2
36.5914,10.31564,297.64,0.43,0.38,2024-12-07,0120,N20,VIIRS,n,2,277.38,0.36,N,2
31.64697,9.17066,301.95,0.45,0.39,2024-12-07,0121,N20,VIIRS,n,2,278.54,1.59,N,2
33.36526,8.55021,310.17,0.41,0.37,2024-12-07,0121,N20,VIIRS,n,2,276.01,0.78,N,2
31.65048,9.17155,318.23,0.45,0.39,2024-12-07,0121,N20,VIIRS,n,2,279.72,1.59,N,2
36.59114,10.3152,296.54,0.4,0.37,2024-12-08,0101,N20,VIIRS,n,2,284.58,0.38,N,2
35.77537,9.89146,304.43,0.4,0.37,2024-12-08,0101,N20,VIIRS,n,2,286.95,1.02,N,2
36.15784,10.28294,295.56,0.4,0.37,2024-12-08,0101,N20,VIIRS,n,2,285.42,0.41,N,2
31.70524,9.24478,297.2,0.39,0.36,2024-12-08,0102,N20,VIIRS,n,2,277.66,0.4,N,0
31.64773,9.16952,320.08,0.39,0.37,2024-12-08,0102,N20,VIIRS,n,2,278.5,2.16,N,2
33.36517,8.54707,307.73,0.42,0.38,2024-12-08,0102,N20,VIIRS,n,2,281.69,0.9,N,2
31.49477,9.49417,299.64,0.39,0.36,2024-12-08,0102,N20,VIIRS,n,2,275.54,0.57,N,2
31.65106,9.17018,328.51,0.39,0.37,2024-12-08,0102,N20,VIIRS,n,2,278.39,1.73,N,2
33.36789,8.54861,302.76,0.46,0.47,2024-12-09,0043,N20,VIIRS,n,2,279.76,0.69,N,2
35.77843,9.88907,300.33,0.38,0.59,2024-12-10,0023,N20,VIIRS,n,2,280.12,0.97,N,2
35.77452,9.88747,299.34,0.38,0.59,2024-12-10,0023,N20,VIIRS,n,2,278.6,1.07,N,2
31.70375,9.24046,295.33,0.38,0.59,2024-12-10,0025,N20,VIIRS,n,2,274.81,0.42,N,0
31.65266,9.16695,319.07,0.38,0.59,2024-12-10,0025,N20,VIIRS,n,2,275.64,2.82,N,2
31.65238,9.17108,309.81,0.38,0.59,2024-12-10,0025,N20,VIIRS,n,2,276.83,2.59,N,2
31.00361,10.05908,303.29,0.33,0.56,2024-12-10,0025,N20,VIIRS,n,2,276.61,0.58,N,2
31.64918,9.16669,315.95,0.6,0.7,2024-12-10,0205,N20,VIIRS,n,2,275.33,2.25,N,2
36.46393,9.80269,334.15,0.52,0.5,2024-12-10,1144,N20,VIIRS,n,2,287.72,3.89,D,0
36.59054,10.31559,298.35,0.57,0.52,2024-12-11,0145,N20,VIIRS,n,2,277.44,1.5,N,2
34.59927,10.58555,354.56,0.33,0.55,2024-12-11,0145,N20,VIIRS,n,2,280.16,4.24,N,0
33.36828,8.5465,301.97,0.54,0.51,2024-12-11,0146,N20,VIIRS,n,2,274.81,1.03,N,2
31.64828,9.16824,329.33,0.32,0.55,2024-12-11,0146,N20,VIIRS,n,2,279.17,2.12,N,2
31.6475,9.1715,304.29,0.32,0.55,2024-12-11,0146,N20,VIIRS,n,2,279.64,1.78,N,2
35.85038,8.59327,296.12,0.44,0.38,2024-12-12,0126,N20,VIIRS,n,2,279.55,0.77,N,0
35.77514,9.89136,297.02,0.49,0.4,2024-12-12,0126,N20,VIIRS,n,2,283.76,0.93,N,2
33.3654,8.54613,309.86,0.47,0.39,2024-12-12,0127,N20,VIIRS,n,2,279.01,1.16,N,2
31.0036,10.06026,300.09,0.4,0.44,2024-12-12,0128,N20,VIIRS,n,2,276.33,0.94,N,2
31.64824,9.17179,336.93,0.54,0.42,2024-12-12,1245,N20,VIIRS,n,2,300.36,7.98,D,2
33.36415,8.54757,309.29,0.39,0.36,2024-12-13,0108,N20,VIIRS,n,2,277.7,0.83,N,2
33.36745,8.54827,305.56,0.39,0.36,2024-12-13,0108,N20,VIIRS,n,2,278.22,0.83,N,2
31.64811,9.17211,326.48,0.38,0.36,2024-12-13,0109,N20,VIIRS,n,2,283.42,1.88,N,2
31.00526,10.06218,301.36,0.39,0.36,2024-12-13,0109,N20,VIIRS,n,2,277.04,0.57,N,2
31.64857,9.1725,344.77,0.39,0.36,2024-12-13,1226,N20,VIIRS,n,2,295.8,4.61,D,2
35.23487,8.44287,330.73,0.39,0.36,2024-12-13,1227,N20,VIIRS,n,2,291.89,1.92,D,0
36.80971,9.84101,345.3,0.42,0.38,2024-12-13,1228,N20,VIIRS,n,2,293.92,9.46,D,0
36.72633,10.19501,308.19,0.51,0.41,2024-12-14,0048,N20,VIIRS,n,2,279.81,1.14,N,0
33.8385,10.86887,302.37,0.45,0.39,2024-12-14,0049,N20,VIIRS,n,2,282.51,1.16,N,0
35.77716,9.89042,295.02,0.52,0.41,2024-12-14,0049,N20,VIIRS,n,2,280.17,0.81,N,2
31.64841,9.16805,326.56,0.51,0.41,2024-12-14,0050,N20,VIIRS,n,2,279.04,4.56,N,2
31.64701,9.1744,335.51,0.49,0.4,2024-12-14,1208,N20,VIIRS,n,2,300.88,4.49,D,2
31.64929,9.17165,335.71,0.49,0.4,2024-12-14,1208,N20,VIIRS,n,2,299.53,6.37,D,2
33.96379,10.03021,337.49,0.43,0.38,2024-12-14,1208,N20,VIIRS,n,2,294.86,2.95,D,0
